source_file,date,depth_dbar,temperature_C,month
5903274_Sprof.nc,2013-06-06 16:56:42.002335488,500,4.083000183105469,2013-06
5903274_Sprof.nc,2013-06-11 22:27:28.002432768,50,7.388975089931591,2013-06
5903274_Sprof.nc,2013-06-11 22:27:28.002432768,300,4.4145499822625425,2013-06
5903274_Sprof.nc,2013-06-11 22:27:28.002432768,500,4.0697499141679145,2013-06
5903274_Sprof.nc,2013-06-17 03:03:39.999931392,50,6.360900014972685,2013-06
5903274_Sprof.nc,2013-06-17 03:03:39.999931392,300,4.476294949607109,2013-06
5903274_Sprof.nc,2013-06-17 03:03:39.999931392,500,4.072360126629064,2013-06
5903274_Sprof.nc,2013-06-22 07:29:46.000158720,50,6.373380035514856,2013-06
5903274_Sprof.nc,2013-06-22 07:29:46.000158720,300,4.533565120276762,2013-06
5903274_Sprof.nc,2013-06-22 07:29:46.000158720,500,4.083285166110727,2013-06
5903274_Sprof.nc,2013-06-27 11:34:36.998808832,50,6.624099908829187,2013-06
5903274_Sprof.nc,2013-06-27 11:34:36.998808832,300,4.498374970913574,2013-06
5903274_Sprof.nc,2013-06-27 11:34:36.998808832,500,4.127674999428564,2013-06
5903274_Sprof.nc,2013-07-02 15:48:25.004882688,50,7.52590035591129,2013-07
5903274_Sprof.nc,2013-07-02 15:48:25.004882688,300,4.375490154037834,2013-07
5903274_Sprof.nc,2013-07-02 15:48:25.004882688,500,4.061999797821045,2013-07
5903274_Sprof.nc,2013-07-07 19:46:20.004502016,50,6.77863988433819,2013-07
5903274_Sprof.nc,2013-07-07 19:46:20.004502016,300,4.385519943694817,2013-07
5903274_Sprof.nc,2013-07-07 19:46:20.004502016,500,4.055099932098528,2013-07
5903274_Sprof.nc,2013-07-13 01:08:14.999953920,50,6.976345500063307,2013-07
5903274_Sprof.nc,2013-07-13 01:08:14.999953920,300,4.453170193271944,2013-07
5903274_Sprof.nc,2013-07-13 01:08:14.999953920,500,4.0879749521263875,2013-07
5903274_Sprof.nc,2013-07-18 04:59:12.000477184,50,7.251940073547303,2013-07
5903274_Sprof.nc,2013-07-18 04:59:12.000477184,300,4.348200022504898,2013-07
5903274_Sprof.nc,2013-07-18 04:59:12.000477184,500,4.100719908979954,2013-07
5903274_Sprof.nc,2013-07-23 09:32:30.999358976,50,7.564475201511414,2013-07
5903274_Sprof.nc,2013-07-23 09:32:30.999358976,300,4.374260063399561,2013-07
5903274_Sprof.nc,2013-07-23 09:32:30.999358976,500,4.10626008771942,2013-07
5903274_Sprof.nc,2013-07-28 13:10:49.000169472,50,6.868580147190187,2013-07
5903274_Sprof.nc,2013-07-28 13:10:49.000169472,300,4.384224900626577,2013-07
5903274_Sprof.nc,2013-07-28 13:10:49.000169472,500,4.145734913006891,2013-07
5903274_Sprof.nc,2013-08-02 17:13:03.999826432,50,7.020979929466193,2013-08
5903274_Sprof.nc,2013-08-02 17:13:03.999826432,300,4.505779898376204,2013-08
5903274_Sprof.nc,2013-08-02 17:13:03.999826432,500,4.120539983712661,2013-08
5903274_Sprof.nc,2013-08-07 20:58:06.997033984,50,7.3080148938752245,2013-08
5903274_Sprof.nc,2013-08-07 20:58:06.997033984,300,4.52411491228122,2013-08
5903274_Sprof.nc,2013-08-07 20:58:06.997033984,500,4.119940004406089,2013-08
5903274_Sprof.nc,2013-08-13 01:20:18.000018176,50,7.123260160675272,2013-08
5903274_Sprof.nc,2013-08-13 01:20:18.000018176,300,4.5329999923706055,2013-08
5903274_Sprof.nc,2013-08-13 01:20:18.000018176,500,4.096609889638785,2013-08
5903274_Sprof.nc,2013-08-18 05:16:10.999571456,50,7.820109919204697,2013-08
5903274_Sprof.nc,2013-08-18 05:16:10.999571456,300,4.212300047111057,2013-08
5903274_Sprof.nc,2013-08-18 05:16:10.999571456,500,4.060980040092545,2013-08
5903274_Sprof.nc,2013-08-23 09:20:39.000321792,50,6.96835982192988,2013-08
5903274_Sprof.nc,2013-08-23 09:20:39.000321792,300,4.436999797821045,2013-08
5903274_Sprof.nc,2013-08-23 09:20:39.000321792,500,4.048959925690724,2013-08
5903274_Sprof.nc,2013-08-28 13:26:29.999771392,50,7.014349882507304,2013-08
5903274_Sprof.nc,2013-08-28 13:26:29.999771392,300,4.345949692535214,2013-08
5903274_Sprof.nc,2013-08-28 13:26:29.999771392,500,4.056000232696533,2013-08
5903274_Sprof.nc,2013-09-02 17:25:30.999754496,50,7.134810104789722,2013-09
5903274_Sprof.nc,2013-09-02 17:25:30.999754496,300,4.4585099823380006,2013-09
5903274_Sprof.nc,2013-09-02 17:25:30.999754496,500,4.105000019073486,2013-09
5903274_Sprof.nc,2013-09-07 21:20:22.000698368,50,7.055457611157739,2013-09
5903274_Sprof.nc,2013-09-07 21:20:22.000698368,300,4.4707848890684545,2013-09
5903274_Sprof.nc,2013-09-07 21:20:22.000698368,500,4.088509915105533,2013-09
5903274_Sprof.nc,2013-09-13 02:54:28.000034048,50,6.7147499322891235,2013-09
5903274_Sprof.nc,2013-09-13 02:54:28.000034048,300,4.460500121116638,2013-09
5903274_Sprof.nc,2013-09-13 02:54:28.000034048,500,4.16224988301595,2013-09
5903274_Sprof.nc,2013-09-18 06:48:14.998743296,50,6.606990031967143,2013-09
5903274_Sprof.nc,2013-09-18 06:48:14.998743296,300,4.5262298765374,2013-09
5903274_Sprof.nc,2013-09-18 06:48:14.998743296,500,4.0891798685261165,2013-09
5903274_Sprof.nc,2013-09-23 10:46:52.000461056,50,6.389424864959437,2013-09
5903274_Sprof.nc,2013-09-23 10:46:52.000461056,300,4.9833500031454605,2013-09
5903274_Sprof.nc,2013-09-23 10:46:52.000461056,500,4.246004992601229,2013-09
5903274_Sprof.nc,2013-09-28 17:22:31.002504960,50,6.639480092544545,2013-09
5903274_Sprof.nc,2013-09-28 17:22:31.002504960,300,4.3095599517822265,2013-09
5903274_Sprof.nc,2013-09-28 17:22:31.002504960,500,4.245300116730505,2013-09
5903274_Sprof.nc,2013-10-03 21:45:28.998760192,50,7.000745302086216,2013-10
5903274_Sprof.nc,2013-10-03 21:45:28.998760192,300,4.439029814930109,2013-10
5903274_Sprof.nc,2013-10-03 21:45:28.998760192,500,4.114864725837833,2013-10
5903274_Sprof.nc,2013-10-09 02:30:57.000156416,50,7.78012078521715,2013-10
5903274_Sprof.nc,2013-10-09 02:30:57.000156416,300,4.636952353048785,2013-10
5903274_Sprof.nc,2013-10-09 02:30:57.000156416,500,4.170400041199173,2013-10
5903274_Sprof.nc,2013-10-14 07:13:21.999379968,50,11.15139989029727,2013-10
5903274_Sprof.nc,2013-10-14 07:13:21.999379968,300,4.653120169525209,2013-10
5903274_Sprof.nc,2013-10-14 07:13:21.999379968,500,4.130720078734157,2013-10
5903274_Sprof.nc,2013-10-19 11:26:41.001552896,50,8.332694801025355,2013-10
5903274_Sprof.nc,2013-10-19 11:26:41.001552896,300,4.4895099379937164,2013-10
5903274_Sprof.nc,2013-10-19 11:26:41.001552896,500,4.08376514230622,2013-10
5903274_Sprof.nc,2013-10-24 15:21:51.999318784,50,7.40151455595092,2013-10
5903274_Sprof.nc,2013-10-24 15:21:51.999318784,300,4.56907994719513,2013-10
5903274_Sprof.nc,2013-10-24 15:21:51.999318784,500,4.154539903604018,2013-10
5903274_Sprof.nc,2013-10-29 19:12:34.000283648,50,8.969213480428152,2013-10
5903274_Sprof.nc,2013-10-29 19:12:34.000283648,300,4.432969998626504,2013-10
5903274_Sprof.nc,2013-10-29 19:12:34.000283648,500,4.161059953155927,2013-10
5903274_Sprof.nc,2013-11-03 23:04:20.997393664,50,8.246832724441582,2013-11
5903274_Sprof.nc,2013-11-03 23:04:20.997393664,300,4.5819001561176265,2013-11
5903274_Sprof.nc,2013-11-03 23:04:20.997393664,500,4.110650049784454,2013-11
5903274_Sprof.nc,2013-11-09 03:38:17.999522816,50,6.561742957264389,2013-11
5903274_Sprof.nc,2013-11-09 03:38:17.999522816,300,4.5087148415186675,2013-11
5903274_Sprof.nc,2013-11-09 03:38:17.999522816,500,4.050709820308839,2013-11
5903274_Sprof.nc,2013-11-14 08:14:38.002456320,50,9.029986285954477,2013-11
5903274_Sprof.nc,2013-11-14 08:14:38.002456320,300,4.414850036526332,2013-11
5903274_Sprof.nc,2013-11-14 08:14:38.002456320,500,4.050370159035083,2013-11
5903274_Sprof.nc,2013-11-19 13:15:08.001138432,50,8.582925152015378,2013-11
5903274_Sprof.nc,2013-11-19 13:15:08.001138432,300,4.439225104237266,2013-11
5903274_Sprof.nc,2013-11-19 13:15:08.001138432,500,4.061449855136743,2013-11
5903274_Sprof.nc,2013-11-24 19:57:29.998857472,50,7.949999809265137,2013-11
5903274_Sprof.nc,2013-11-24 19:57:29.998857472,300,4.40604997844639,2013-11
5903274_Sprof.nc,2013-11-24 19:57:29.998857472,500,4.126080067559087,2013-11
5903274_Sprof.nc,2013-11-30 00:20:30.000007680,50,7.853660116043102,2013-11
5903274_Sprof.nc,2013-11-30 00:20:30.000007680,300,4.51789986572112,2013-11
5903274_Sprof.nc,2013-11-30 00:20:30.000007680,500,4.090609847677115,2013-11
5903274_Sprof.nc,2013-12-05 04:39:18.000757504,50,7.595315041122376,2013-12
5903274_Sprof.nc,2013-12-05 04:39:18.000757504,300,4.50877996275085,2013-12
5903274_Sprof.nc,2013-12-05 04:39:18.000757504,500,4.092584987200098,2013-12
5903274_Sprof.nc,2013-12-10 10:24:36.000311296,50,7.449249886512916,2013-12
5903274_Sprof.nc,2013-12-10 10:24:36.000311296,300,4.513715042266995,2013-12
5903274_Sprof.nc,2013-12-10 10:24:36.000311296,500,4.091205138131045,2013-12
5903274_Sprof.nc,2013-12-15 14:45:43.998531840,50,7.508734844341234,2013-12
5903274_Sprof.nc,2013-12-15 14:45:43.998531840,300,4.5003749594689,2013-12
5903274_Sprof.nc,2013-12-15 14:45:43.998531840,500,4.0255300557328155,2013-12
5903274_Sprof.nc,2013-12-20 19:03:18.002813696,50,6.921000003814697,2013-12
5903274_Sprof.nc,2013-12-20 19:03:18.002813696,300,4.414640002592932,2013-12
5903274_Sprof.nc,2013-12-20 19:03:18.002813696,500,3.9514399705512915,2013-12
5903274_Sprof.nc,2013-12-26 00:02:58.000001280,50,5.903584927596967,2013-12
5903274_Sprof.nc,2013-12-26 00:02:58.000001280,300,4.502340104256291,2013-12
5903274_Sprof.nc,2013-12-26 00:02:58.000001280,500,4.091145243146457,2013-12
5903274_Sprof.nc,2013-12-31 05:16:29.999916288,50,5.846519984703264,2013-12
5903274_Sprof.nc,2013-12-31 05:16:29.999916288,300,4.397629945393419,2013-12
5903274_Sprof.nc,2013-12-31 05:16:29.999916288,500,4.025370063667651,2013-12
5903274_Sprof.nc,2014-01-05 09:51:30.000061184,50,6.298290070495568,2014-01
5903274_Sprof.nc,2014-01-05 09:51:30.000061184,300,4.426795058803691,2014-01
5903274_Sprof.nc,2014-01-05 09:51:30.000061184,500,4.039590114269231,2014-01
5903274_Sprof.nc,2014-01-10 16:21:42.005191424,50,6.218709882774419,2014-01
5903274_Sprof.nc,2014-01-10 16:21:42.005191424,300,4.46999979019165,2014-01
5903274_Sprof.nc,2014-01-10 16:21:42.005191424,500,4.082354918020428,2014-01
5903274_Sprof.nc,2014-01-15 20:50:17.995836672,50,5.994759903182967,2014-01
5903274_Sprof.nc,2014-01-15 20:50:17.995836672,300,4.476919923858077,2014-01
5903274_Sprof.nc,2014-01-15 20:50:17.995836672,500,4.102280085295206,2014-01
5903274_Sprof.nc,2014-01-21 01:41:53.000033280,50,6.282725012683841,2014-01
5903274_Sprof.nc,2014-01-21 01:41:53.000033280,300,4.430400029275916,2014-01
5903274_Sprof.nc,2014-01-21 01:41:53.000033280,500,4.04882491187891,2014-01
5903274_Sprof.nc,2014-01-26 08:20:36.001392128,50,6.296035001125347,2014-01
5903274_Sprof.nc,2014-01-26 08:20:36.001392128,300,4.549930171793676,2014-01
5903274_Sprof.nc,2014-01-26 08:20:36.001392128,500,4.119069960288471,2014-01
5903274_Sprof.nc,2014-01-31 12:36:54.998248448,50,5.828420036392345,2014-01
5903274_Sprof.nc,2014-01-31 12:36:54.998248448,300,4.463600126648089,2014-01
5903274_Sprof.nc,2014-01-31 12:36:54.998248448,500,4.092540095291042,2014-01
5903274_Sprof.nc,2014-02-05 16:46:14.004937728,50,6.106194932155631,2014-02
5903274_Sprof.nc,2014-02-05 16:46:14.004937728,300,4.483779867383419,2014-02
5903274_Sprof.nc,2014-02-05 16:46:14.004937728,500,4.051755222433712,2014-02
5903274_Sprof.nc,2014-02-10 22:08:12.002107392,50,5.668000221252441,2014-02
5903274_Sprof.nc,2014-02-10 22:08:12.002107392,300,4.573080094261968,2014-02
5903274_Sprof.nc,2014-02-10 22:08:12.002107392,500,4.112539957961417,2014-02
5903274_Sprof.nc,2014-02-16 03:31:40.000480256,50,5.960980915346677,2014-02
5903274_Sprof.nc,2014-02-16 03:31:40.000480256,300,4.545409993123653,2014-02
5903274_Sprof.nc,2014-02-16 03:31:40.000480256,500,4.105349999808823,2014-02
5903274_Sprof.nc,2014-02-21 07:36:55.999031040,50,5.783244975452362,2014-02
5903274_Sprof.nc,2014-02-21 07:36:55.999031040,300,4.541734938276932,2014-02
5903274_Sprof.nc,2014-02-21 07:36:55.999031040,500,4.114999771118164,2014-02
5903274_Sprof.nc,2014-02-26 11:45:35.001751552,50,5.454224980258914,2014-02
5903274_Sprof.nc,2014-02-26 11:45:35.001751552,300,4.563725122832693,2014-02
5903274_Sprof.nc,2014-02-26 11:45:35.001751552,500,4.076900172804017,2014-02
5903274_Sprof.nc,2014-03-03 16:09:03.006135296,50,5.547999858856201,2014-03
5903274_Sprof.nc,2014-03-03 16:09:03.006135296,300,4.549315070209559,2014-03
5903274_Sprof.nc,2014-03-03 16:09:03.006135296,500,4.122510190238245,2014-03
5903274_Sprof.nc,2014-03-08 20:55:50.994871808,50,5.405440178451499,2014-03
5903274_Sprof.nc,2014-03-08 20:55:50.994871808,300,4.642319915466942,2014-03
5903274_Sprof.nc,2014-03-08 20:55:50.994871808,500,4.088200028229039,2014-03
5903274_Sprof.nc,2014-03-14 03:37:47.000058112,50,5.687171383319233,2014-03
5903274_Sprof.nc,2014-03-14 03:37:47.000058112,300,4.655290050468466,2014-03
5903274_Sprof.nc,2014-03-14 03:37:47.000058112,500,4.271329886360036,2014-03
5903274_Sprof.nc,2014-03-19 09:34:47.998007040,50,5.807175150584953,2014-03
5903274_Sprof.nc,2014-03-19 09:34:47.998007040,300,4.5987050003241166,2014-03
5903274_Sprof.nc,2014-03-19 09:34:47.998007040,500,4.267940132674994,2014-03
5903274_Sprof.nc,2014-03-24 14:29:51.998861568,50,5.856034941997677,2014-03
5903274_Sprof.nc,2014-03-24 14:29:51.998861568,300,4.567309887352167,2014-03
5903274_Sprof.nc,2014-03-24 14:29:51.998861568,500,4.182035161342355,2014-03
5903274_Sprof.nc,2014-03-29 19:59:15.004121088,50,5.765899955367786,2014-03
5903274_Sprof.nc,2014-03-29 19:59:15.004121088,300,4.601759968034457,2014-03
5903274_Sprof.nc,2014-03-29 19:59:15.004121088,500,4.106139951094519,2014-03
5903274_Sprof.nc,2014-04-03 23:40:21.000478208,50,6.611630016441268,2014-04
5903274_Sprof.nc,2014-04-03 23:40:21.000478208,300,4.508904976100894,2014-04
5903274_Sprof.nc,2014-04-03 23:40:21.000478208,500,4.1643150139425416,2014-04
5903274_Sprof.nc,2014-04-09 03:16:08.000224512,50,6.355080049438584,2014-04
5903274_Sprof.nc,2014-04-09 03:16:08.000224512,300,4.69679981918307,2014-04
5903274_Sprof.nc,2014-04-09 03:16:08.000224512,500,4.145879922027234,2014-04
5903274_Sprof.nc,2014-04-14 08:35:33.000757504,50,7.120449960994847,2014-04
5903274_Sprof.nc,2014-04-14 08:35:33.000757504,300,4.687525493624672,2014-04
5903274_Sprof.nc,2014-04-14 08:35:33.000757504,500,4.171900070286938,2014-04
5903274_Sprof.nc,2014-04-19 12:45:42.002107392,50,6.939289319257554,2014-04
5903274_Sprof.nc,2014-04-19 12:45:42.002107392,300,5.004090084228665,2014-04
5903274_Sprof.nc,2014-04-19 12:45:42.002107392,500,4.0531299687572755,2014-04
5903274_Sprof.nc,2014-04-24 17:06:53.000110080,50,7.200260123481712,2014-04
5903274_Sprof.nc,2014-04-24 17:06:53.000110080,300,4.721839961202932,2014-04
5903274_Sprof.nc,2014-04-24 17:06:53.000110080,500,4.348969781189226,2014-04
5903274_Sprof.nc,2014-04-29 20:58:49.998210304,50,7.396859949245481,2014-04
5903274_Sprof.nc,2014-04-29 20:58:49.998210304,300,4.784354905146756,2014-04
5903274_Sprof.nc,2014-04-29 20:58:49.998210304,500,4.1570000648498535,2014-04
5903274_Sprof.nc,2014-05-05 01:05:00.000251648,50,7.343199876594554,2014-05
5903274_Sprof.nc,2014-05-05 01:05:00.000251648,300,4.67175000286079,2014-05
5903274_Sprof.nc,2014-05-05 01:05:00.000251648,500,4.263929936714703,2014-05
5903274_Sprof.nc,2014-05-10 04:43:12.000529920,50,7.496060098113958,2014-05
5903274_Sprof.nc,2014-05-10 04:43:12.000529920,300,4.934450087355799,2014-05
5903274_Sprof.nc,2014-05-10 04:43:12.000529920,500,4.1952901439290144,2014-05
5903274_Sprof.nc,2014-05-15 10:45:50.998017536,50,7.462500214576721,2014-05
5903274_Sprof.nc,2014-05-15 10:45:50.998017536,300,5.093500137329102,2014-05
5903274_Sprof.nc,2014-05-15 10:45:50.998017536,500,4.1897499561309814,2014-05
5903274_Sprof.nc,2014-05-20 14:33:14.001388032,50,7.6312298245620696,2014-05
5903274_Sprof.nc,2014-05-20 14:33:14.001388032,300,4.934929981536698,2014-05
5903274_Sprof.nc,2014-05-20 14:33:14.001388032,500,4.320349979781895,2014-05
5903274_Sprof.nc,2014-05-25 18:50:20.999906816,50,7.732875002860965,2014-05
5903274_Sprof.nc,2014-05-25 18:50:20.999906816,300,4.999404848786071,2014-05
5903274_Sprof.nc,2014-05-25 18:50:20.999906816,500,4.380624845507555,2014-05
5903274_Sprof.nc,2014-05-30 22:45:03.004070400,50,7.193300188255307,2014-05
5903274_Sprof.nc,2014-05-30 22:45:03.004070400,300,4.615600039862329,2014-05
5903274_Sprof.nc,2014-05-30 22:45:03.004070400,500,4.2265499112108955,2014-05
5903274_Sprof.nc,2014-06-05 03:58:13.999955456,50,6.99429998702999,2014-06
5903274_Sprof.nc,2014-06-05 03:58:13.999955456,300,4.879419958189828,2014-06
5903274_Sprof.nc,2014-06-05 03:58:13.999955456,500,4.2860398740376695,2014-06
5903274_Sprof.nc,2014-06-10 07:46:19.000283648,50,7.234071435798625,2014-06
5903274_Sprof.nc,2014-06-10 07:46:19.000283648,300,4.662275153255905,2014-06
5903274_Sprof.nc,2014-06-10 07:46:19.000283648,500,4.132999897003174,2014-06
5903274_Sprof.nc,2014-06-15 12:12:27.998996992,50,7.368299789619414,2014-06
5903274_Sprof.nc,2014-06-15 12:12:27.998996992,300,4.714000225067139,2014-06
5903274_Sprof.nc,2014-06-15 12:12:27.998996992,500,4.124550020409515,2014-06
5903714_Sprof.nc,2012-02-16 16:26:54.003177728,50,5.499010071622383,2012-02
5903714_Sprof.nc,2012-02-16 16:26:54.003177728,300,3.9488299773680686,2012-02
5903714_Sprof.nc,2012-02-16 16:26:54.003177728,500,3.916930094458455,2012-02
5903714_Sprof.nc,2012-02-21 20:33:59.000702464,50,5.617000102996826,2012-02
5903714_Sprof.nc,2012-02-21 20:33:59.000702464,300,3.8968550460522238,2012-02
5903714_Sprof.nc,2012-02-21 20:33:59.000702464,500,3.927000045776367,2012-02
5903714_Sprof.nc,2012-02-27 00:39:38.000056320,50,5.449999809265137,2012-02
5903714_Sprof.nc,2012-02-27 00:39:38.000056320,300,3.898949937609269,2012-02
5903714_Sprof.nc,2012-02-27 00:39:38.000056320,500,3.889950093554944,2012-02
5903714_Sprof.nc,2012-03-03 05:08:41.999075584,50,5.298849797142733,2012-03
5903714_Sprof.nc,2012-03-03 05:08:41.999075584,300,3.86299991607666,2012-03
5903714_Sprof.nc,2012-03-03 05:08:41.999075584,500,3.8819499700548477,2012-03
5903714_Sprof.nc,2012-03-08 09:53:42.000788992,50,5.302019955139258,2012-03
5903714_Sprof.nc,2012-03-08 09:53:42.000788992,300,3.879940105496644,2012-03
5903714_Sprof.nc,2012-03-08 09:53:42.000788992,500,3.8521600287822366,2012-03
5903714_Sprof.nc,2012-03-13 16:07:17.001802496,50,5.210450006294195,2012-03
5903714_Sprof.nc,2012-03-13 16:07:17.001802496,300,3.8757749377255095,2012-03
5903714_Sprof.nc,2012-03-13 16:07:17.001802496,500,3.8852249802584993,2012-03
5903714_Sprof.nc,2012-03-18 19:53:02.001116928,50,5.012320060424827,2012-03
5903714_Sprof.nc,2012-03-18 19:53:02.001116928,300,3.8621599806210725,2012-03
5903714_Sprof.nc,2012-03-18 19:53:02.001116928,500,3.881999969482422,2012-03
5903714_Sprof.nc,2012-03-24 02:39:27.999599104,50,4.952050136756952,2012-03
5903714_Sprof.nc,2012-03-24 02:39:27.999599104,300,3.8550000190734863,2012-03
5903714_Sprof.nc,2012-03-24 02:39:27.999599104,500,3.851200080203853,2012-03
5903714_Sprof.nc,2012-03-29 07:50:00.000571136,50,5.13402514228801,2012-03
5903714_Sprof.nc,2012-03-29 07:50:00.000571136,300,3.875349998474121,2012-03
5903714_Sprof.nc,2012-03-29 07:50:00.000571136,500,3.8546249475475634,2012-03
5903714_Sprof.nc,2012-04-03 12:25:04.999923712,50,4.873620102767745,2012-04
5903714_Sprof.nc,2012-04-03 12:25:04.999923712,300,3.8668450784971355,2012-04
5903714_Sprof.nc,2012-04-03 12:25:04.999923712,500,3.849309989156609,2012-04
5903714_Sprof.nc,2012-04-08 16:45:20.003702528,50,4.895900003051793,2012-04
5903714_Sprof.nc,2012-04-08 16:45:20.003702528,300,3.8860799540707376,2012-04
5903714_Sprof.nc,2012-04-08 16:45:20.003702528,500,3.839179966278607,2012-04
5903714_Sprof.nc,2012-04-13 20:19:00.002170624,50,4.911459936180108,2012-04
5903714_Sprof.nc,2012-04-13 20:19:00.002170624,300,3.8369998931884766,2012-04
5903714_Sprof.nc,2012-04-13 20:19:00.002170624,500,3.8188200749682437,2012-04
5903714_Sprof.nc,2012-04-19 02:29:30.000030720,50,5.391980149765004,2012-04
5903714_Sprof.nc,2012-04-19 02:29:30.000030720,300,3.965570105247025,2012-04
5903714_Sprof.nc,2012-04-19 02:29:30.000030720,500,3.8309199496070505,2012-04
5903714_Sprof.nc,2012-04-24 07:03:04.999467008,50,5.604625105857849,2012-04
5903714_Sprof.nc,2012-04-24 07:03:04.999467008,300,3.9260001182556152,2012-04
5903714_Sprof.nc,2012-04-24 07:03:04.999467008,500,3.825874984264374,2012-04
5903714_Sprof.nc,2012-04-29 11:18:03.998684160,50,5.5493648641204345,2012-04
5903714_Sprof.nc,2012-04-29 11:18:03.998684160,300,3.89267488331825,2012-04
5903714_Sprof.nc,2012-04-29 11:18:03.998684160,500,3.8021950544643914,2012-04
5903714_Sprof.nc,2012-05-04 15:33:22.000812544,50,5.63100004196167,2012-05
5903714_Sprof.nc,2012-05-04 15:33:22.000812544,300,3.897115071544249,2012-05
5903714_Sprof.nc,2012-05-04 15:33:22.000812544,500,3.8283450875569542,2012-05
5903714_Sprof.nc,2012-05-09 19:25:10.002132480,50,5.5258900302505936,2012-05
5903714_Sprof.nc,2012-05-09 19:25:10.002132480,300,3.80679006381979,2012-05
5903714_Sprof.nc,2012-05-09 19:25:10.002132480,500,3.8041099196816504,2012-05
5903714_Sprof.nc,2012-05-15 01:15:29.000260608,50,5.549079818649261,2012-05
5903714_Sprof.nc,2012-05-15 01:15:29.000260608,300,3.805759987106285,2012-05
5903714_Sprof.nc,2012-05-15 01:15:29.000260608,500,3.8224800410462194,2012-05
5903714_Sprof.nc,2012-05-20 04:53:52.000926720,50,5.551560168209107,2012-05
5903714_Sprof.nc,2012-05-20 04:53:52.000926720,300,3.80122002652206,2012-05
5903714_Sprof.nc,2012-05-20 04:53:52.000926720,500,3.7743650472257286,2012-05
5903714_Sprof.nc,2012-05-25 08:41:52.999820032,50,5.687609860076918,2012-05
5903714_Sprof.nc,2012-05-25 08:41:52.999820032,300,3.8535400480832323,2012-05
5903714_Sprof.nc,2012-05-25 08:41:52.999820032,500,3.7883450982844806,2012-05
5903714_Sprof.nc,2012-05-30 15:42:14.000016896,50,6.26807028120038,2012-05
5903714_Sprof.nc,2012-05-30 15:42:14.000016896,300,3.8360199253365863,2012-05
5903714_Sprof.nc,2012-05-30 15:42:14.000016896,500,3.805999994277954,2012-05
5903714_Sprof.nc,2012-06-04 19:43:43.001290752,50,6.149619911556329,2012-06
5903714_Sprof.nc,2012-06-04 19:43:43.001290752,300,3.8200799478727276,2012-06
5903714_Sprof.nc,2012-06-04 19:43:43.001290752,500,3.8143522830255665,2012-06
5903714_Sprof.nc,2012-06-09 23:29:25.003397888,50,6.375700075912391,2012-06
5903714_Sprof.nc,2012-06-09 23:29:25.003397888,300,3.8410000801086426,2012-06
5903714_Sprof.nc,2012-06-09 23:29:25.003397888,500,3.815999984741211,2012-06
5903714_Sprof.nc,2012-06-15 03:52:12.999941888,50,6.084370039825444,2012-06
5903714_Sprof.nc,2012-06-15 03:52:12.999941888,300,3.8361399189088843,2012-06
5903714_Sprof.nc,2012-06-15 03:52:12.999941888,500,3.8312150704005035,2012-06
5903714_Sprof.nc,2012-06-20 08:20:28.001114880,50,7.014927644226191,2012-06
5903714_Sprof.nc,2012-06-20 08:20:28.001114880,300,3.8246100303076673,2012-06
5903714_Sprof.nc,2012-06-20 08:20:28.001114880,500,3.8163900021172594,2012-06
5903714_Sprof.nc,2012-06-25 12:29:34.995802624,50,7.661775144195417,2012-06
5903714_Sprof.nc,2012-06-25 12:29:34.995802624,300,3.8221650080304244,2012-06
5903714_Sprof.nc,2012-06-25 12:29:34.995802624,500,3.8021650271039107,2012-06
5903714_Sprof.nc,2012-06-30 16:45:40.000532992,50,6.26689965400692,2012-06
5903714_Sprof.nc,2012-06-30 16:45:40.000532992,300,3.8269999027252197,2012-06
5903714_Sprof.nc,2012-06-30 16:45:40.000532992,500,3.8017500691421446,2012-06
5903714_Sprof.nc,2012-07-05 21:27:11.001087232,50,5.8457250241281145,2012-07
5903714_Sprof.nc,2012-07-05 21:27:11.001087232,300,3.816124918699643,2012-07
5903714_Sprof.nc,2012-07-05 21:27:11.001087232,500,3.829350018644618,2012-07
5903714_Sprof.nc,2012-07-11 01:04:48.000155392,50,5.633350201987923,2012-07
5903714_Sprof.nc,2012-07-11 01:04:48.000155392,300,3.83284996166185,2012-07
5903714_Sprof.nc,2012-07-11 01:04:48.000155392,500,3.820299917173543,2012-07
5903714_Sprof.nc,2012-07-16 04:51:19.000428544,50,6.221060191573997,2012-07
5903714_Sprof.nc,2012-07-16 04:51:19.000428544,300,3.830960079230863,2012-07
5903714_Sprof.nc,2012-07-16 04:51:19.000428544,500,3.8239998817443848,2012-07
5903714_Sprof.nc,2012-07-21 09:26:27.999919616,50,6.443280041427897,2012-07
5903714_Sprof.nc,2012-07-21 09:26:27.999919616,300,3.844760055770166,2012-07
5903714_Sprof.nc,2012-07-21 09:26:27.999919616,500,3.828360056533711,2012-07
5903714_Sprof.nc,2012-07-26 13:08:32.004087552,50,7.01694007259357,2012-07
5903714_Sprof.nc,2012-07-26 13:08:32.004087552,300,3.8391099792861496,2012-07
5903714_Sprof.nc,2012-07-26 13:08:32.004087552,500,3.820329937381757,2012-07
5903714_Sprof.nc,2012-07-31 17:50:46.994588160,50,8.355219739227323,2012-07
5903714_Sprof.nc,2012-07-31 17:50:46.994588160,300,3.8528899329758133,2012-07
5903714_Sprof.nc,2012-07-31 17:50:46.994588160,500,3.8101099616433203,2012-07
